Tag Name,Value,Timestamp
BLDC rpm select,200,23 Feb 2017 16:13:48:725  
BLDC rpm select,200,23 Feb 2017 16:13:48:991  
BLDC rpm select,200,23 Feb 2017 16:13:49:256  
BLDC rpm select,200,23 Feb 2017 16:13:49:521  
BLDC rpm select,200,23 Feb 2017 16:13:49:786  
BLDC rpm select,200,23 Feb 2017 16:13:50:51  
BLDC rpm select,200,23 Feb 2017 16:13:50:317  
BLDC rpm select,200,23 Feb 2017 16:13:50:582  
BLDC rpm select,200,23 Feb 2017 16:13:50:847  
BLDC rpm select,200,23 Feb 2017 16:13:51:112  
BLDC rpm select,200,23 Feb 2017 16:13:51:377  
BLDC rpm select,200,23 Feb 2017 16:13:51:643  
BLDC rpm select,200,23 Feb 2017 16:13:51:908  
BLDC rpm select,200,23 Feb 2017 16:13:52:173  
BLDC rpm select,200,23 Feb 2017 16:13:52:438  
BLDC rpm select,200,23 Feb 2017 16:13:52:703  
BLDC rpm select,200,23 Feb 2017 16:13:52:969  
BLDC rpm select,200,23 Feb 2017 16:13:53:234  
BLDC rpm select,200,23 Feb 2017 16:13:53:499  
BLDC rpm select,200,23 Feb 2017 16:13:53:764  
BLDC rpm select,200,23 Feb 2017 16:13:54:29  
BLDC rpm select,200,23 Feb 2017 16:13:54:295  
BLDC rpm select,200,23 Feb 2017 16:13:54:560  
BLDC rpm select,200,23 Feb 2017 16:13:54:825  
BLDC rpm select,200,23 Feb 2017 16:13:55:90  
BLDC rpm select,200,23 Feb 2017 16:13:55:355  
BLDC rpm select,200,23 Feb 2017 16:13:55:621  
BLDC rpm select,200,23 Feb 2017 16:13:55:886  
BLDC rpm select,200,23 Feb 2017 16:13:56:151  
BLDC rpm select,200,23 Feb 2017 16:13:56:416  
BLDC rpm select,200,23 Feb 2017 16:13:56:681  
BLDC rpm select,200,23 Feb 2017 16:13:56:947  
BLDC rpm select,200,23 Feb 2017 16:13:57:212  
BLDC rpm select,200,23 Feb 2017 16:13:57:477  
BLDC rpm select,200,23 Feb 2017 16:13:57:742  
BLDC rpm select,200,23 Feb 2017 16:13:58:7  
BLDC rpm select,200,23 Feb 2017 16:13:58:273  
BLDC rpm select,200,23 Feb 2017 16:13:58:538  
BLDC rpm select,200,23 Feb 2017 16:13:58:803  
BLDC rpm select,200,23 Feb 2017 16:13:59:68  
BLDC rpm select,200,23 Feb 2017 16:13:59:333  
BLDC rpm select,200,23 Feb 2017 16:13:59:599  
BLDC rpm select,200,23 Feb 2017 16:13:59:864  
BLDC rpm select,200,23 Feb 2017 16:14:00:145  
BLDC rpm select,200,23 Feb 2017 16:14:00:394  
BLDC rpm select,200,23 Feb 2017 16:14:00:659  
BLDC rpm select,200,23 Feb 2017 16:14:00:925  
BLDC rpm select,200,23 Feb 2017 16:14:01:190  
BLDC rpm select,200,23 Feb 2017 16:14:01:455  
BLDC rpm select,200,23 Feb 2017 16:14:01:720  
BLDC rpm select,200,23 Feb 2017 16:14:01:985  
BLDC rpm select,200,23 Feb 2017 16:14:02:251  
BLDC rpm select,200,23 Feb 2017 16:14:02:516  
BLDC rpm select,200,23 Feb 2017 16:14:02:781  
BLDC rpm select,200,23 Feb 2017 16:14:03:46  
BLDC rpm select,200,23 Feb 2017 16:14:03:334  
BLDC rpm select,200,23 Feb 2017 16:14:03:586  
BLDC rpm select,200,23 Feb 2017 16:14:03:852  
BLDC rpm select,200,23 Feb 2017 16:14:04:117  
BLDC rpm select,200,23 Feb 2017 16:14:04:382  
BLDC rpm select,200,23 Feb 2017 16:14:04:647  
BLDC rpm select,200,23 Feb 2017 16:14:04:912  
BLDC rpm select,200,23 Feb 2017 16:14:05:178  
BLDC rpm select,200,23 Feb 2017 16:14:05:443  
BLDC rpm select,200,23 Feb 2017 16:14:05:708  
BLDC rpm select,200,23 Feb 2017 16:14:05:973  
BLDC rpm select,200,23 Feb 2017 16:14:06:238  
BLDC rpm select,200,23 Feb 2017 16:14:06:494  
BLDC rpm select,200,23 Feb 2017 16:14:06:760  
BLDC rpm select,200,23 Feb 2017 16:14:07:25  
BLDC rpm select,200,23 Feb 2017 16:14:07:290  
BLDC rpm select,200,23 Feb 2017 16:14:07:555  
BLDC rpm select,200,23 Feb 2017 16:14:07:820  
BLDC rpm select,200,23 Feb 2017 16:14:08:86  
BLDC rpm select,200,23 Feb 2017 16:14:08:351  
BLDC rpm select,200,23 Feb 2017 16:14:08:616  
BLDC rpm select,200,23 Feb 2017 16:14:08:881  
BLDC rpm select,200,23 Feb 2017 16:14:09:146  
BLDC rpm select,200,23 Feb 2017 16:14:09:408  
BLDC rpm select,200,23 Feb 2017 16:14:09:673  
BLDC rpm select,200,23 Feb 2017 16:14:09:938  
BLDC rpm select,200,23 Feb 2017 16:14:10:203  
BLDC rpm select,200,23 Feb 2017 16:14:10:468  
BLDC rpm select,200,23 Feb 2017 16:14:10:734  
BLDC rpm select,200,23 Feb 2017 16:14:10:999  
BLDC rpm select,200,23 Feb 2017 16:14:11:264  
BLDC rpm select,200,23 Feb 2017 16:14:11:529  
BLDC rpm select,200,23 Feb 2017 16:14:11:794  
BLDC rpm select,200,23 Feb 2017 16:14:12:60  
BLDC rpm select,200,23 Feb 2017 16:14:12:325  
BLDC rpm select,200,23 Feb 2017 16:14:12:590  
BLDC rpm select,200,23 Feb 2017 16:14:12:855  
BLDC rpm select,200,23 Feb 2017 16:14:13:120  
BLDC rpm select,200,23 Feb 2017 16:14:13:386  
BLDC rpm select,200,23 Feb 2017 16:14:13:651  
BLDC rpm select,200,23 Feb 2017 16:14:13:916  
BLDC rpm select,200,23 Feb 2017 16:14:14:181  
BLDC rpm select,200,23 Feb 2017 16:14:14:446  
BLDC rpm select,200,23 Feb 2017 16:14:14:712  
BLDC rpm select,200,23 Feb 2017 16:14:14:977  
BLDC rpm select,200,23 Feb 2017 16:14:15:242  
BLDC rpm select,200,23 Feb 2017 16:14:15:507  
BLDC rpm select,200,23 Feb 2017 16:14:15:772  
BLDC rpm select,200,23 Feb 2017 16:14:16:38  
BLDC rpm select,200,23 Feb 2017 16:14:16:303  
BLDC rpm select,200,23 Feb 2017 16:14:16:568  
BLDC rpm select,200,23 Feb 2017 16:14:16:833  
BLDC rpm select,200,23 Feb 2017 16:14:17:98  
BLDC rpm select,200,23 Feb 2017 16:14:17:364  
BLDC rpm select,200,23 Feb 2017 16:14:17:629  
BLDC rpm select,200,23 Feb 2017 16:14:17:894  
BLDC rpm select,200,23 Feb 2017 16:14:18:159  
BLDC rpm select,200,23 Feb 2017 16:14:18:424  
BLDC rpm select,200,23 Feb 2017 16:14:18:690  
BLDC rpm select,200,23 Feb 2017 16:14:18:955  
BLDC rpm select,200,23 Feb 2017 16:14:19:220  
BLDC rpm select,200,23 Feb 2017 16:14:19:485  
BLDC rpm select,200,23 Feb 2017 16:14:19:750  
BLDC rpm select,200,23 Feb 2017 16:14:20:16  
BLDC rpm select,200,23 Feb 2017 16:14:20:281  
BLDC rpm select,200,23 Feb 2017 16:14:20:546  
BLDC rpm select,200,23 Feb 2017 16:14:20:811  
BLDC rpm select,200,23 Feb 2017 16:14:21:76  
BLDC rpm select,200,23 Feb 2017 16:14:21:342  
BLDC rpm select,200,23 Feb 2017 16:14:21:607  
BLDC rpm select,200,23 Feb 2017 16:14:21:872  
BLDC rpm select,200,23 Feb 2017 16:14:22:137  
BLDC rpm select,200,23 Feb 2017 16:14:22:402  
BLDC rpm select,200,23 Feb 2017 16:14:22:668  
BLDC rpm select,200,23 Feb 2017 16:14:22:933  
BLDC rpm select,200,23 Feb 2017 16:14:23:198  
BLDC rpm select,200,23 Feb 2017 16:14:23:463  
BLDC rpm select,200,23 Feb 2017 16:14:23:728  
BLDC rpm select,200,23 Feb 2017 16:14:23:994  
BLDC rpm select,200,23 Feb 2017 16:14:24:259  
BLDC rpm select,200,23 Feb 2017 16:14:24:524  
BLDC rpm select,200,23 Feb 2017 16:14:24:789  
BLDC rpm select,200,23 Feb 2017 16:14:25:54  
BLDC rpm select,200,23 Feb 2017 16:14:25:320  
BLDC rpm select,200,23 Feb 2017 16:14:25:585  
BLDC rpm select,200,23 Feb 2017 16:14:25:850  
BLDC rpm select,200,23 Feb 2017 16:14:26:115  
BLDC rpm select,200,23 Feb 2017 16:14:26:380  
BLDC rpm select,200,23 Feb 2017 16:14:26:646  
BLDC rpm select,200,23 Feb 2017 16:14:26:911  
BLDC rpm select,200,23 Feb 2017 16:14:27:176  
BLDC rpm select,200,23 Feb 2017 16:14:27:441  
BLDC rpm select,200,23 Feb 2017 16:14:27:706  
BLDC rpm select,200,23 Feb 2017 16:14:27:972  
BLDC rpm select,200,23 Feb 2017 16:14:28:237  
BLDC rpm select,200,23 Feb 2017 16:14:28:502  
BLDC rpm select,200,23 Feb 2017 16:14:28:767  
BLDC rpm select,200,23 Feb 2017 16:14:29:32  
BLDC rpm select,200,23 Feb 2017 16:14:29:298  
BLDC rpm select,200,23 Feb 2017 16:14:29:563  
BLDC rpm select,200,23 Feb 2017 16:14:29:828  
BLDC rpm select,200,23 Feb 2017 16:14:30:93  
BLDC rpm select,200,23 Feb 2017 16:14:30:358  
BLDC rpm select,200,23 Feb 2017 16:14:30:624  
BLDC rpm select,200,23 Feb 2017 16:14:30:889  
BLDC rpm select,200,23 Feb 2017 16:14:31:154  
BLDC rpm select,200,23 Feb 2017 16:14:31:419  
BLDC rpm select,200,23 Feb 2017 16:14:31:684  
BLDC rpm select,200,23 Feb 2017 16:14:31:950  
BLDC rpm select,200,23 Feb 2017 16:14:32:215  
BLDC rpm select,200,23 Feb 2017 16:14:32:480  
BLDC rpm select,200,23 Feb 2017 16:14:32:745  
BLDC rpm select,200,23 Feb 2017 16:14:33:10  
BLDC rpm select,200,23 Feb 2017 16:14:33:276  
BLDC rpm select,200,23 Feb 2017 16:14:33:541  
BLDC rpm select,200,23 Feb 2017 16:14:33:806  
BLDC rpm select,200,23 Feb 2017 16:14:34:71  
BLDC rpm select,200,23 Feb 2017 16:14:34:336  
BLDC rpm select,200,23 Feb 2017 16:14:34:602  
BLDC rpm select,200,23 Feb 2017 16:14:34:867  
BLDC rpm select,200,23 Feb 2017 16:14:35:132  
BLDC rpm select,200,23 Feb 2017 16:14:35:397  
BLDC rpm select,200,23 Feb 2017 16:14:35:662  
BLDC rpm select,200,23 Feb 2017 16:14:35:928  
BLDC rpm select,200,23 Feb 2017 16:14:36:193  
BLDC rpm select,200,23 Feb 2017 16:14:36:458  
BLDC rpm select,200,23 Feb 2017 16:14:36:723  
BLDC rpm select,200,23 Feb 2017 16:14:36:988  
BLDC rpm select,200,23 Feb 2017 16:14:37:254  
BLDC rpm select,200,23 Feb 2017 16:14:37:519  
BLDC rpm select,200,23 Feb 2017 16:14:37:784  
BLDC rpm select,200,23 Feb 2017 16:14:38:49  
BLDC rpm select,200,23 Feb 2017 16:14:38:314  
BLDC rpm select,200,23 Feb 2017 16:14:38:580  
BLDC rpm select,200,23 Feb 2017 16:14:38:845  
BLDC rpm select,200,23 Feb 2017 16:14:39:110  
BLDC rpm select,200,23 Feb 2017 16:14:39:375  
BLDC rpm select,200,23 Feb 2017 16:14:39:640  
BLDC rpm select,200,23 Feb 2017 16:14:39:906  
BLDC rpm select,200,23 Feb 2017 16:14:40:171  
BLDC rpm select,200,23 Feb 2017 16:14:40:436  
BLDC rpm select,200,23 Feb 2017 16:14:40:701  
BLDC rpm select,200,23 Feb 2017 16:14:40:966  
BLDC rpm select,200,23 Feb 2017 16:14:41:232  
BLDC rpm select,200,23 Feb 2017 16:14:41:497  
BLDC rpm select,200,23 Feb 2017 16:14:41:762  
BLDC rpm select,200,23 Feb 2017 16:14:42:27  
BLDC rpm select,200,23 Feb 2017 16:14:42:292  
BLDC rpm select,200,23 Feb 2017 16:14:42:558  
BLDC rpm select,200,23 Feb 2017 16:14:42:823  
BLDC rpm select,200,23 Feb 2017 16:14:43:88  
BLDC rpm select,200,23 Feb 2017 16:14:43:353  
BLDC rpm select,200,23 Feb 2017 16:14:43:618  
BLDC rpm select,200,23 Feb 2017 16:14:43:884  
BLDC rpm select,200,23 Feb 2017 16:14:44:149  
BLDC rpm select,200,23 Feb 2017 16:14:44:414  
BLDC rpm select,200,23 Feb 2017 16:14:44:679  
BLDC rpm select,200,23 Feb 2017 16:14:44:944  
BLDC rpm select,200,23 Feb 2017 16:14:45:210  
BLDC rpm select,200,23 Feb 2017 16:14:45:475  
BLDC rpm select,200,23 Feb 2017 16:14:45:740  
BLDC rpm select,200,23 Feb 2017 16:14:46:5  
BLDC rpm select,200,23 Feb 2017 16:14:46:270  
BLDC rpm select,200,23 Feb 2017 16:14:46:536  
BLDC rpm select,200,23 Feb 2017 16:14:46:801  
BLDC rpm select,200,23 Feb 2017 16:14:47:66  
BLDC rpm select,200,23 Feb 2017 16:14:47:331  
BLDC rpm select,200,23 Feb 2017 16:14:47:596  
BLDC rpm select,200,23 Feb 2017 16:14:47:862  
BLDC rpm select,200,23 Feb 2017 16:14:48:127  
BLDC rpm select,200,23 Feb 2017 16:14:48:392  
BLDC rpm select,200,23 Feb 2017 16:14:48:657  
BLDC rpm select,200,23 Feb 2017 16:14:48:922  
BLDC rpm select,200,23 Feb 2017 16:14:49:188  
BLDC rpm select,200,23 Feb 2017 16:14:49:453  
BLDC rpm select,200,23 Feb 2017 16:14:49:718  
BLDC rpm select,200,23 Feb 2017 16:14:49:983  
BLDC rpm select,200,23 Feb 2017 16:14:50:248  
BLDC rpm select,200,23 Feb 2017 16:14:50:514  
BLDC rpm select,200,23 Feb 2017 16:14:50:779  
BLDC rpm select,200,23 Feb 2017 16:14:51:44  
BLDC rpm select,200,23 Feb 2017 16:14:51:309  
BLDC rpm select,200,23 Feb 2017 16:14:51:574  
BLDC rpm select,200,23 Feb 2017 16:14:51:840  
BLDC rpm select,200,23 Feb 2017 16:14:52:105  
BLDC rpm select,200,23 Feb 2017 16:14:52:370  
BLDC rpm select,200,23 Feb 2017 16:14:52:635  
BLDC rpm select,200,23 Feb 2017 16:14:52:900  
BLDC rpm select,200,23 Feb 2017 16:14:53:166  
BLDC rpm select,200,23 Feb 2017 16:14:53:431  
BLDC rpm select,200,23 Feb 2017 16:14:53:696  
BLDC rpm select,200,23 Feb 2017 16:14:53:961  
BLDC rpm select,200,23 Feb 2017 16:14:54:226  
BLDC rpm select,200,23 Feb 2017 16:14:54:492  
BLDC rpm select,200,23 Feb 2017 16:14:54:757  
BLDC rpm select,200,23 Feb 2017 16:14:55:22  
BLDC rpm select,200,23 Feb 2017 16:14:55:287  
BLDC rpm select,200,23 Feb 2017 16:14:55:552  
BLDC rpm select,200,23 Feb 2017 16:14:55:818  
BLDC rpm select,200,23 Feb 2017 16:14:56:83  
BLDC rpm select,200,23 Feb 2017 16:14:56:348  
BLDC rpm select,200,23 Feb 2017 16:14:56:613  
BLDC rpm select,200,23 Feb 2017 16:14:56:878  
BLDC rpm select,200,23 Feb 2017 16:14:57:144  
BLDC rpm select,200,23 Feb 2017 16:14:57:409  
BLDC rpm select,200,23 Feb 2017 16:14:57:674  
BLDC rpm select,200,23 Feb 2017 16:14:57:939  
BLDC rpm select,200,23 Feb 2017 16:14:58:204  
BLDC rpm select,200,23 Feb 2017 16:14:58:470  
BLDC rpm select,200,23 Feb 2017 16:14:58:735  
BLDC rpm select,200,23 Feb 2017 16:14:59:0  
BLDC rpm select,200,23 Feb 2017 16:14:59:265  
BLDC rpm select,200,23 Feb 2017 16:14:59:530  
BLDC rpm select,200,23 Feb 2017 16:14:59:796  
BLDC rpm select,200,23 Feb 2017 16:15:00:61  
BLDC rpm select,200,23 Feb 2017 16:15:00:326  
BLDC rpm select,200,23 Feb 2017 16:15:00:591  
BLDC rpm select,200,23 Feb 2017 16:15:00:856  
BLDC rpm select,200,23 Feb 2017 16:15:01:122  
BLDC rpm select,200,23 Feb 2017 16:15:01:387  
BLDC rpm select,200,23 Feb 2017 16:15:01:652  
BLDC rpm select,200,23 Feb 2017 16:15:01:917  
BLDC rpm select,200,23 Feb 2017 16:15:02:182  
BLDC rpm select,200,23 Feb 2017 16:15:02:448  
BLDC rpm select,200,23 Feb 2017 16:15:02:713  
BLDC rpm select,200,23 Feb 2017 16:15:02:978  
BLDC rpm select,200,23 Feb 2017 16:15:03:243  
BLDC rpm select,200,23 Feb 2017 16:15:03:508  
BLDC rpm select,200,23 Feb 2017 16:15:03:774  
BLDC rpm select,200,23 Feb 2017 16:15:04:39  
BLDC rpm select,200,23 Feb 2017 16:15:04:304  
BLDC rpm select,200,23 Feb 2017 16:15:04:569  
BLDC rpm select,200,23 Feb 2017 16:15:04:834  
BLDC rpm select,200,23 Feb 2017 16:15:05:100  
BLDC rpm select,200,23 Feb 2017 16:15:05:365  
