Tag Name,Value,Timestamp
BLDC Speed,0,02 Mar 2017 15:52:05:654  
BLDC Speed,0,02 Mar 2017 15:52:05:904  
BLDC Speed,0,02 Mar 2017 15:52:06:154  
BLDC Speed,0,02 Mar 2017 15:52:06:404  
BLDC Speed,0,02 Mar 2017 15:52:06:654  
BLDC Speed,0,02 Mar 2017 15:52:06:903  
BLDC Speed,0,02 Mar 2017 15:52:07:153  
BLDC Speed,0,02 Mar 2017 15:52:07:404  
BLDC Speed,0,02 Mar 2017 15:52:07:653  
BLDC Speed,0,02 Mar 2017 15:52:07:904  
BLDC Speed,0,02 Mar 2017 15:52:08:153  
BLDC Speed,0,02 Mar 2017 15:52:08:403  
BLDC Speed,0,02 Mar 2017 15:52:08:654  
BLDC Speed,0,02 Mar 2017 15:52:08:904  
BLDC Speed,0,02 Mar 2017 15:52:09:154  
BLDC Speed,0,02 Mar 2017 15:52:09:404  
BLDC Speed,0,02 Mar 2017 15:52:09:654  
BLDC Speed,0,02 Mar 2017 15:52:09:903  
BLDC Speed,0,02 Mar 2017 15:52:10:154  
BLDC Speed,0,02 Mar 2017 15:52:10:403  
BLDC Speed,0,02 Mar 2017 15:52:10:654  
BLDC Speed,0,02 Mar 2017 15:52:10:903  
BLDC Speed,0,02 Mar 2017 15:52:11:153  
BLDC Speed,0,02 Mar 2017 15:52:11:404  
BLDC Speed,0,02 Mar 2017 15:52:11:654  
BLDC Speed,0,02 Mar 2017 15:52:11:903  
BLDC Speed,0,02 Mar 2017 15:52:12:153  
BLDC Speed,0,02 Mar 2017 15:52:12:404  
BLDC Speed,0,02 Mar 2017 15:52:12:655  
BLDC Speed,0,02 Mar 2017 15:52:12:905  
BLDC Speed,0,02 Mar 2017 15:52:13:155  
BLDC Speed,0,02 Mar 2017 15:52:13:404  
BLDC Speed,0,02 Mar 2017 15:52:13:655  
BLDC Speed,0,02 Mar 2017 15:52:13:904  
BLDC Speed,0,02 Mar 2017 15:52:14:154  
BLDC Speed,0,02 Mar 2017 15:52:14:404  
BLDC Speed,0,02 Mar 2017 15:52:14:655  
BLDC Speed,0,02 Mar 2017 15:52:14:905  
BLDC Speed,0,02 Mar 2017 15:52:15:154  
BLDC Speed,0,02 Mar 2017 15:52:15:405  
BLDC Speed,0,02 Mar 2017 15:52:15:654  
BLDC Speed,0,02 Mar 2017 15:52:15:904  
BLDC Speed,0,02 Mar 2017 15:52:16:154  
BLDC Speed,0,02 Mar 2017 15:52:16:405  
BLDC Speed,0,02 Mar 2017 15:52:16:655  
BLDC Speed,0,02 Mar 2017 15:52:16:904  
BLDC Speed,0,02 Mar 2017 15:52:17:155  
BLDC Speed,0,02 Mar 2017 15:52:17:405  
BLDC Speed,0,02 Mar 2017 15:52:17:654  
