Tag Name,Value,Timestamp
BLDC rpm select,50,01 Mar 2017 16:01:25:864  
BLDC rpm select,50,01 Mar 2017 16:01:26:114  
BLDC rpm select,50,01 Mar 2017 16:01:26:364  
BLDC rpm select,50,01 Mar 2017 16:01:26:614  
BLDC rpm select,50,01 Mar 2017 16:01:26:865  
BLDC rpm select,50,01 Mar 2017 16:01:27:114  
BLDC rpm select,50,01 Mar 2017 16:01:27:365  
BLDC rpm select,50,01 Mar 2017 16:01:27:615  
BLDC rpm select,50,01 Mar 2017 16:01:27:864  
BLDC rpm select,50,01 Mar 2017 16:01:28:115  
BLDC rpm select,50,01 Mar 2017 16:01:28:364  
BLDC rpm select,50,01 Mar 2017 16:01:28:614  
BLDC rpm select,50,01 Mar 2017 16:01:28:864  
BLDC rpm select,50,01 Mar 2017 16:01:29:115  
BLDC rpm select,50,01 Mar 2017 16:01:29:364  
BLDC rpm select,50,01 Mar 2017 16:01:29:614  
BLDC rpm select,50,01 Mar 2017 16:01:29:865  
BLDC rpm select,50,01 Mar 2017 16:01:30:114  
BLDC rpm select,50,01 Mar 2017 16:01:30:365  
BLDC rpm select,50,01 Mar 2017 16:01:30:614  
BLDC rpm select,50,01 Mar 2017 16:01:30:865  
BLDC rpm select,50,01 Mar 2017 16:01:31:114  
BLDC rpm select,50,01 Mar 2017 16:01:31:365  
BLDC rpm select,50,01 Mar 2017 16:01:31:616  
BLDC rpm select,50,01 Mar 2017 16:01:31:866  
BLDC rpm select,50,01 Mar 2017 16:01:32:132  
BLDC rpm select,50,01 Mar 2017 16:01:32:390  
BLDC rpm select,50,01 Mar 2017 16:01:32:637  
BLDC rpm select,50,01 Mar 2017 16:01:32:887  
BLDC rpm select,50,01 Mar 2017 16:01:33:138  
BLDC rpm select,50,01 Mar 2017 16:01:33:387  
BLDC rpm select,50,01 Mar 2017 16:01:33:638  
BLDC rpm select,50,01 Mar 2017 16:01:33:887  
BLDC rpm select,50,01 Mar 2017 16:01:34:138  
BLDC rpm select,50,01 Mar 2017 16:01:34:388  
BLDC rpm select,50,01 Mar 2017 16:01:34:637  
BLDC rpm select,50,01 Mar 2017 16:01:34:888  
BLDC rpm select,50,01 Mar 2017 16:01:35:137  
BLDC rpm select,50,01 Mar 2017 16:01:35:388  
BLDC rpm select,50,01 Mar 2017 16:01:35:637  
BLDC rpm select,50,01 Mar 2017 16:01:35:888  
BLDC rpm select,50,01 Mar 2017 16:01:36:138  
BLDC rpm select,50,01 Mar 2017 16:01:36:387  
BLDC rpm select,50,01 Mar 2017 16:01:36:638  
BLDC rpm select,50,01 Mar 2017 16:01:36:887  
BLDC rpm select,50,01 Mar 2017 16:01:37:137  
BLDC rpm select,50,01 Mar 2017 16:01:37:387  
BLDC rpm select,50,01 Mar 2017 16:01:37:638  
BLDC rpm select,50,01 Mar 2017 16:01:37:887  
BLDC rpm select,50,01 Mar 2017 16:01:38:137  
BLDC rpm select,50,01 Mar 2017 16:01:38:388  
BLDC rpm select,50,01 Mar 2017 16:01:38:638  
BLDC rpm select,50,01 Mar 2017 16:01:38:888  
BLDC rpm select,50,01 Mar 2017 16:01:39:137  
BLDC rpm select,50,01 Mar 2017 16:01:39:387  
BLDC rpm select,50,01 Mar 2017 16:01:39:637  
BLDC rpm select,50,01 Mar 2017 16:01:39:887  
BLDC rpm select,50,01 Mar 2017 16:01:40:138  
BLDC rpm select,50,01 Mar 2017 16:01:40:388  
BLDC rpm select,50,01 Mar 2017 16:01:40:638  
BLDC rpm select,50,01 Mar 2017 16:01:40:888  
BLDC rpm select,50,01 Mar 2017 16:01:41:137  
BLDC rpm select,50,01 Mar 2017 16:01:41:388  
BLDC rpm select,50,01 Mar 2017 16:01:41:637  
BLDC rpm select,50,01 Mar 2017 16:01:41:887  
BLDC rpm select,50,01 Mar 2017 16:01:42:138  
BLDC rpm select,50,01 Mar 2017 16:01:42:387  
BLDC rpm select,50,01 Mar 2017 16:01:42:638  
BLDC rpm select,50,01 Mar 2017 16:01:42:887  
BLDC rpm select,50,01 Mar 2017 16:01:43:138  
BLDC rpm select,50,01 Mar 2017 16:01:43:387  
BLDC rpm select,50,01 Mar 2017 16:01:43:637  
BLDC rpm select,50,01 Mar 2017 16:01:43:887  
BLDC rpm select,50,01 Mar 2017 16:01:44:138  
BLDC rpm select,50,01 Mar 2017 16:01:44:388  
BLDC rpm select,50,01 Mar 2017 16:01:44:638  
BLDC rpm select,50,01 Mar 2017 16:01:44:887  
BLDC rpm select,50,01 Mar 2017 16:01:45:137  
BLDC rpm select,50,01 Mar 2017 16:01:45:387  
BLDC rpm select,50,01 Mar 2017 16:01:45:637  
BLDC rpm select,50,01 Mar 2017 16:01:45:887  
BLDC rpm select,50,01 Mar 2017 16:01:46:137  
BLDC rpm select,50,01 Mar 2017 16:01:46:387  
BLDC rpm select,50,01 Mar 2017 16:01:46:637  
BLDC rpm select,50,01 Mar 2017 16:01:46:888  
BLDC rpm select,50,01 Mar 2017 16:01:47:137  
BLDC rpm select,50,01 Mar 2017 16:01:47:389  
BLDC rpm select,50,01 Mar 2017 16:01:47:638  
BLDC rpm select,50,01 Mar 2017 16:01:47:888  
BLDC rpm select,50,01 Mar 2017 16:01:48:138  
BLDC rpm select,50,01 Mar 2017 16:01:48:388  
BLDC rpm select,50,01 Mar 2017 16:01:48:637  
BLDC rpm select,50,01 Mar 2017 16:01:48:888  
BLDC rpm select,50,01 Mar 2017 16:01:49:138  
BLDC rpm select,50,01 Mar 2017 16:01:49:388  
BLDC rpm select,50,01 Mar 2017 16:01:49:638  
BLDC rpm select,50,01 Mar 2017 16:01:49:888  
BLDC rpm select,50,01 Mar 2017 16:01:50:161  
BLDC rpm select,50,01 Mar 2017 16:01:50:388  
BLDC rpm select,50,01 Mar 2017 16:01:50:638  
BLDC rpm select,50,01 Mar 2017 16:01:50:888  
BLDC rpm select,50,01 Mar 2017 16:01:51:139  
BLDC rpm select,50,01 Mar 2017 16:01:51:389  
BLDC rpm select,50,01 Mar 2017 16:01:51:638  
BLDC rpm select,50,01 Mar 2017 16:01:51:888  
BLDC rpm select,50,01 Mar 2017 16:01:52:138  
BLDC rpm select,50,01 Mar 2017 16:01:52:388  
BLDC rpm select,50,01 Mar 2017 16:01:52:638  
BLDC rpm select,50,01 Mar 2017 16:01:52:889  
BLDC rpm select,50,01 Mar 2017 16:01:53:138  
BLDC rpm select,50,01 Mar 2017 16:01:53:388  
BLDC rpm select,50,01 Mar 2017 16:01:53:639  
BLDC rpm select,50,01 Mar 2017 16:01:53:889  
BLDC rpm select,50,01 Mar 2017 16:01:54:138  
BLDC rpm select,50,01 Mar 2017 16:01:54:389  
BLDC rpm select,50,01 Mar 2017 16:01:54:639  
BLDC rpm select,50,01 Mar 2017 16:01:54:888  
BLDC rpm select,50,01 Mar 2017 16:01:55:138  
BLDC rpm select,50,01 Mar 2017 16:01:55:389  
BLDC rpm select,50,01 Mar 2017 16:01:55:638  
BLDC rpm select,50,01 Mar 2017 16:01:55:888  
BLDC rpm select,50,01 Mar 2017 16:01:56:138  
BLDC rpm select,50,01 Mar 2017 16:01:56:389  
BLDC rpm select,50,01 Mar 2017 16:01:56:638  
BLDC rpm select,50,01 Mar 2017 16:01:56:888  
BLDC rpm select,50,01 Mar 2017 16:01:57:139  
BLDC rpm select,50,01 Mar 2017 16:01:57:388  
BLDC rpm select,50,01 Mar 2017 16:01:57:639  
BLDC rpm select,50,01 Mar 2017 16:01:57:888  
BLDC rpm select,50,01 Mar 2017 16:01:58:138  
BLDC rpm select,50,01 Mar 2017 16:01:58:389  
BLDC rpm select,50,01 Mar 2017 16:01:58:638  
BLDC rpm select,50,01 Mar 2017 16:01:58:888  
BLDC rpm select,50,01 Mar 2017 16:01:59:138  
BLDC rpm select,50,01 Mar 2017 16:01:59:388  
BLDC rpm select,50,01 Mar 2017 16:01:59:638  
BLDC rpm select,50,01 Mar 2017 16:01:59:888  
BLDC rpm select,50,01 Mar 2017 16:02:00:139  
BLDC rpm select,50,01 Mar 2017 16:02:00:388  
BLDC rpm select,50,01 Mar 2017 16:02:00:638  
BLDC rpm select,50,01 Mar 2017 16:02:00:890  
BLDC rpm select,50,01 Mar 2017 16:02:01:138  
BLDC rpm select,50,01 Mar 2017 16:02:01:388  
BLDC rpm select,50,01 Mar 2017 16:02:01:638  
BLDC rpm select,50,01 Mar 2017 16:02:01:889  
BLDC rpm select,50,01 Mar 2017 16:02:02:139  
BLDC rpm select,50,01 Mar 2017 16:02:02:388  
BLDC rpm select,50,01 Mar 2017 16:02:02:638  
BLDC rpm select,50,01 Mar 2017 16:02:02:889  
BLDC rpm select,50,01 Mar 2017 16:02:03:139  
BLDC rpm select,50,01 Mar 2017 16:02:03:389  
BLDC rpm select,50,01 Mar 2017 16:02:03:639  
BLDC rpm select,50,01 Mar 2017 16:02:03:888  
BLDC rpm select,50,01 Mar 2017 16:02:04:138  
BLDC rpm select,50,01 Mar 2017 16:02:04:388  
BLDC rpm select,50,01 Mar 2017 16:02:04:639  
BLDC rpm select,50,01 Mar 2017 16:02:04:888  
BLDC rpm select,50,01 Mar 2017 16:02:05:138  
BLDC rpm select,50,01 Mar 2017 16:02:05:389  
BLDC rpm select,50,01 Mar 2017 16:02:05:639  
BLDC rpm select,50,01 Mar 2017 16:02:05:888  
BLDC rpm select,50,01 Mar 2017 16:02:06:139  
BLDC rpm select,50,01 Mar 2017 16:02:06:390  
BLDC rpm select,50,01 Mar 2017 16:02:06:639  
BLDC rpm select,50,01 Mar 2017 16:02:06:890  
BLDC rpm select,50,01 Mar 2017 16:02:07:140  
BLDC rpm select,50,01 Mar 2017 16:02:07:390  
BLDC rpm select,50,01 Mar 2017 16:02:07:639  
BLDC rpm select,50,01 Mar 2017 16:02:07:889  
BLDC rpm select,50,01 Mar 2017 16:02:08:140  
BLDC rpm select,50,01 Mar 2017 16:02:08:389  
BLDC rpm select,50,01 Mar 2017 16:02:08:639  
BLDC rpm select,50,01 Mar 2017 16:02:08:889  
BLDC rpm select,50,01 Mar 2017 16:02:09:140  
BLDC rpm select,50,01 Mar 2017 16:02:09:389  
BLDC rpm select,50,01 Mar 2017 16:02:09:640  
BLDC rpm select,50,01 Mar 2017 16:02:09:889  
BLDC rpm select,50,01 Mar 2017 16:02:10:140  
BLDC rpm select,50,01 Mar 2017 16:02:10:390  
BLDC rpm select,50,01 Mar 2017 16:02:10:640  
BLDC rpm select,50,01 Mar 2017 16:02:10:890  
BLDC rpm select,50,01 Mar 2017 16:02:11:140  
BLDC rpm select,50,01 Mar 2017 16:02:11:389  
BLDC rpm select,50,01 Mar 2017 16:02:11:640  
BLDC rpm select,50,01 Mar 2017 16:02:11:889  
BLDC rpm select,50,01 Mar 2017 16:02:12:139  
BLDC rpm select,50,01 Mar 2017 16:02:12:389  
BLDC rpm select,50,01 Mar 2017 16:02:12:639  
BLDC rpm select,50,01 Mar 2017 16:02:12:889  
BLDC rpm select,50,01 Mar 2017 16:02:13:140  
BLDC rpm select,50,01 Mar 2017 16:02:13:390  
BLDC rpm select,50,01 Mar 2017 16:02:13:640  
BLDC rpm select,50,01 Mar 2017 16:02:13:889  
BLDC rpm select,50,01 Mar 2017 16:02:14:139  
BLDC rpm select,50,01 Mar 2017 16:02:14:390  
BLDC rpm select,50,01 Mar 2017 16:02:14:639  
BLDC rpm select,50,01 Mar 2017 16:02:14:889  
BLDC rpm select,50,01 Mar 2017 16:02:15:139  
BLDC rpm select,50,01 Mar 2017 16:02:15:389  
BLDC rpm select,50,01 Mar 2017 16:02:15:639  
BLDC rpm select,50,01 Mar 2017 16:02:15:890  
BLDC rpm select,50,01 Mar 2017 16:02:16:140  
BLDC rpm select,50,01 Mar 2017 16:02:16:389  
BLDC rpm select,50,01 Mar 2017 16:02:16:640  
BLDC rpm select,50,01 Mar 2017 16:02:16:889  
BLDC rpm select,50,01 Mar 2017 16:02:17:140  
BLDC rpm select,50,01 Mar 2017 16:02:17:389  
BLDC rpm select,50,01 Mar 2017 16:02:17:639  
BLDC rpm select,50,01 Mar 2017 16:02:17:889  
BLDC rpm select,50,01 Mar 2017 16:02:18:139  
BLDC rpm select,50,01 Mar 2017 16:02:18:389  
BLDC rpm select,50,01 Mar 2017 16:02:18:639  
BLDC rpm select,50,01 Mar 2017 16:02:18:890  
BLDC rpm select,50,01 Mar 2017 16:02:19:140  
BLDC rpm select,50,01 Mar 2017 16:02:19:390  
BLDC rpm select,50,01 Mar 2017 16:02:19:639  
BLDC rpm select,50,01 Mar 2017 16:02:19:889  
BLDC rpm select,50,01 Mar 2017 16:02:20:139  
BLDC rpm select,50,01 Mar 2017 16:02:20:389  
BLDC rpm select,50,01 Mar 2017 16:02:20:639  
BLDC rpm select,50,01 Mar 2017 16:02:20:889  
BLDC rpm select,50,01 Mar 2017 16:02:21:140  
BLDC rpm select,50,01 Mar 2017 16:02:21:389  
BLDC rpm select,50,01 Mar 2017 16:02:21:640  
BLDC rpm select,50,01 Mar 2017 16:02:21:889  
BLDC rpm select,50,01 Mar 2017 16:02:22:140  
BLDC rpm select,50,01 Mar 2017 16:02:22:390  
BLDC rpm select,50,01 Mar 2017 16:02:22:639  
BLDC rpm select,50,01 Mar 2017 16:02:22:889  
BLDC rpm select,50,01 Mar 2017 16:02:23:139  
BLDC rpm select,50,01 Mar 2017 16:02:23:390  
BLDC rpm select,50,01 Mar 2017 16:02:23:640  
BLDC rpm select,50,01 Mar 2017 16:02:23:891  
BLDC rpm select,50,01 Mar 2017 16:02:24:140  
BLDC rpm select,50,01 Mar 2017 16:02:24:390  
BLDC rpm select,50,01 Mar 2017 16:02:24:640  
BLDC rpm select,50,01 Mar 2017 16:02:24:891  
BLDC rpm select,50,01 Mar 2017 16:02:25:141  
BLDC rpm select,50,01 Mar 2017 16:02:25:391  
BLDC rpm select,50,01 Mar 2017 16:02:25:640  
BLDC rpm select,50,01 Mar 2017 16:02:25:891  
BLDC rpm select,50,01 Mar 2017 16:02:26:141  
BLDC rpm select,50,01 Mar 2017 16:02:26:391  
BLDC rpm select,50,01 Mar 2017 16:02:26:641  
BLDC rpm select,50,01 Mar 2017 16:02:26:890  
BLDC rpm select,50,01 Mar 2017 16:02:27:140  
BLDC rpm select,50,01 Mar 2017 16:02:27:390  
BLDC rpm select,50,01 Mar 2017 16:02:27:640  
BLDC rpm select,50,01 Mar 2017 16:02:27:891  
BLDC rpm select,50,01 Mar 2017 16:02:28:141  
BLDC rpm select,50,01 Mar 2017 16:02:28:390  
BLDC rpm select,50,01 Mar 2017 16:02:28:640  
BLDC rpm select,50,01 Mar 2017 16:02:28:890  
BLDC rpm select,50,01 Mar 2017 16:02:29:141  
BLDC rpm select,50,01 Mar 2017 16:02:29:390  
BLDC rpm select,50,01 Mar 2017 16:02:29:640  
BLDC rpm select,50,01 Mar 2017 16:02:29:890  
BLDC rpm select,50,01 Mar 2017 16:02:30:140  
BLDC rpm select,50,01 Mar 2017 16:02:30:390  
BLDC rpm select,50,01 Mar 2017 16:02:30:640  
BLDC rpm select,50,01 Mar 2017 16:02:30:890  
BLDC rpm select,50,01 Mar 2017 16:02:31:141  
BLDC rpm select,50,01 Mar 2017 16:02:31:391  
BLDC rpm select,50,01 Mar 2017 16:02:31:640  
BLDC rpm select,50,01 Mar 2017 16:02:31:891  
BLDC rpm select,50,01 Mar 2017 16:02:32:140  
BLDC rpm select,50,01 Mar 2017 16:02:32:390  
BLDC rpm select,50,01 Mar 2017 16:02:32:640  
BLDC rpm select,50,01 Mar 2017 16:02:32:891  
BLDC rpm select,50,01 Mar 2017 16:02:33:140  
BLDC rpm select,50,01 Mar 2017 16:02:33:390  
BLDC rpm select,50,01 Mar 2017 16:02:33:640  
BLDC rpm select,50,01 Mar 2017 16:02:33:891  
BLDC rpm select,50,01 Mar 2017 16:02:34:140  
BLDC rpm select,50,01 Mar 2017 16:02:34:391  
BLDC rpm select,50,01 Mar 2017 16:02:34:640  
BLDC rpm select,50,01 Mar 2017 16:02:34:890  
BLDC rpm select,50,01 Mar 2017 16:02:35:140  
BLDC rpm select,50,01 Mar 2017 16:02:35:391  
BLDC rpm select,50,01 Mar 2017 16:02:35:640  
BLDC rpm select,50,01 Mar 2017 16:02:35:890  
BLDC rpm select,50,01 Mar 2017 16:02:36:141  
BLDC rpm select,50,01 Mar 2017 16:02:36:391  
BLDC rpm select,50,01 Mar 2017 16:02:36:640  
BLDC rpm select,50,01 Mar 2017 16:02:36:890  
BLDC rpm select,50,01 Mar 2017 16:02:37:141  
BLDC rpm select,50,01 Mar 2017 16:02:37:391  
BLDC rpm select,50,01 Mar 2017 16:02:37:640  
BLDC rpm select,50,01 Mar 2017 16:02:37:890  
BLDC rpm select,50,01 Mar 2017 16:02:38:140  
BLDC rpm select,50,01 Mar 2017 16:02:38:391  
BLDC rpm select,50,01 Mar 2017 16:02:38:641  
BLDC rpm select,50,01 Mar 2017 16:02:38:890  
BLDC rpm select,50,01 Mar 2017 16:02:39:141  
BLDC rpm select,50,01 Mar 2017 16:02:39:390  
BLDC rpm select,50,01 Mar 2017 16:02:39:640  
BLDC rpm select,50,01 Mar 2017 16:02:39:890  
BLDC rpm select,50,01 Mar 2017 16:02:40:140  
BLDC rpm select,50,01 Mar 2017 16:02:40:390  
BLDC rpm select,50,01 Mar 2017 16:02:40:641  
BLDC rpm select,50,01 Mar 2017 16:02:40:890  
BLDC rpm select,50,01 Mar 2017 16:02:41:142  
BLDC rpm select,50,01 Mar 2017 16:02:41:392  
BLDC rpm select,50,01 Mar 2017 16:02:41:642  
BLDC rpm select,50,01 Mar 2017 16:02:41:892  
BLDC rpm select,50,01 Mar 2017 16:02:42:141  
BLDC rpm select,50,01 Mar 2017 16:02:42:391  
BLDC rpm select,50,01 Mar 2017 16:02:42:641  
BLDC rpm select,50,01 Mar 2017 16:02:42:891  
BLDC rpm select,50,01 Mar 2017 16:02:43:141  
BLDC rpm select,50,01 Mar 2017 16:02:43:391  
BLDC rpm select,50,01 Mar 2017 16:02:43:641  
BLDC rpm select,50,01 Mar 2017 16:02:43:891  
BLDC rpm select,50,01 Mar 2017 16:02:44:141  
BLDC rpm select,50,01 Mar 2017 16:02:44:391  
BLDC rpm select,50,01 Mar 2017 16:02:44:642  
BLDC rpm select,50,01 Mar 2017 16:02:44:892  
BLDC rpm select,50,01 Mar 2017 16:02:45:141  
BLDC rpm select,50,01 Mar 2017 16:02:45:391  
BLDC rpm select,50,01 Mar 2017 16:02:45:642  
BLDC rpm select,50,01 Mar 2017 16:02:45:892  
BLDC rpm select,50,01 Mar 2017 16:02:46:141  
BLDC rpm select,50,01 Mar 2017 16:02:46:392  
